service,use_case,run_id,valid,vus,iterations,http_reqs,checks_passes,checks_fails,application_ram_avg,application_ram_median,application_cpu_avg,application_cpu_median,application_energy,database_ram_avg,database_ram_median,database_cpu_avg,database_cpu_median,database_energy
rust-actix-sqlx,aggregation-code-side,1656181121,True,20,398,270243,270243,0,327043846.31232876,369143808.0,0.30847455818452807,0.3497720234332037,140293223405.0,291423531.3230769,313446400.0,0.08708084705144904,0.09934422472187886,55771644281.0
rust-actix-sqlx,aggregation-code-side,1656181943,True,20,401,269472,269472,0,334933834.7109267,361861120.0,0.30816377108752546,0.3501273632578077,138826418376.0,292323333.6888889,314126336.0,0.0895377469948652,0.10120275797987002,54640383685.0
rust-actix-sqlx,aggregation-code-side,1656182765,True,20,400,271340,271340,0,321784346.0577717,367218688.0,0.3101298019182581,0.3511249276225947,140074742465.0,293565157.1270718,315764736.0,0.08941318813435226,0.10103524849947054,50640690276.0
rust-actix-sqlx,aggregation-code-side,1656183589,True,20,394,270298,270298,0,318628743.3643836,354336768.0,0.30909601350494254,0.3486525123664488,140899658216.0,291771058.2099447,314519552.0,0.08995095161281129,0.1008239905023733,55905481099.0
rust-actix-sqlx,aggregation-code-side,1656184412,True,20,395,270095,270095,0,337751076.6721763,388968448.0,0.30812822536682927,0.34898258834747814,140026055439.0,291373118.1462069,313372672.0,0.08950238030511053,0.1004073717039801,55906611108.0
rust-actix-sqlx,aggregation-code-side,1656185237,True,20,400,270732,270732,0,340010604.0109589,376119296.0,0.3089876243642986,0.3537643480283759,140890530597.0,293185996.44689655,315113472.0,0.08956879211098297,0.1014163386292835,55214016715.0
rust-actix-sqlx,aggregation-code-side,1656186060,True,20,392,265105,265105,0,329099081.39369,365068288.0,0.3070564609125989,0.3504162859413203,139402848656.0,289395433.77030814,312801280.0,0.08370196444525153,0.09676438713775845,55793931502.0
rust-actix-sqlx,aggregation-code-side,1656186883,True,20,398,270578,270578,0,335382135.2328767,367200256.0,0.3087514087348455,0.35144005,140224716746.0,292512646.02770084,314976256.0,0.08952900355877931,0.10095670916349023,56180445672.0
rust-actix-sqlx,aggregation-code-side,1656187707,True,20,393,269789,269789,0,332608607.64835167,375164928.0,0.30757449239626705,0.3495272800052699,139842061527.0,291835932.28729284,313962496.0,0.08962518442136973,0.10076090420130188,56139510779.0
rust-actix-sqlx,default,1655937711,True,20,1220,819840,819840,0,12629532.32928475,13225984.0,0.06129937686949477,0.060157885242839354,52560568730.0,912278656.8660352,1038192640.0,0.7491922026088932,0.9682257021131138,66917849741.0
rust-actix-sqlx,default,1655938547,True,20,1222,821184,821184,0,12264539.577235773,12654592.0,0.06139455867936997,0.06016536583661715,52135060908.0,909097393.9217274,1030455296.0,0.7501929604127721,0.9678906948415165,66767676886.0
rust-actix-sqlx,default,1655939383,True,20,1222,821184,821184,0,14310766.20782726,14831616.0,0.06106555052626968,0.06133595918114144,53334636915.0,915177267.4763832,1028993024.0,0.7477905488277754,0.9674523584848485,66778822805.0
rust-actix-sqlx,default,1655940220,True,20,1220,819840,819840,0,12650399.00405954,13168640.0,0.061388793245271835,0.060117580333951766,52701419566.0,909567577.1336032,1034080256.0,0.7494924669171775,0.9680998820987654,67099262509.0
rust-actix-sqlx,default,1655941056,True,20,1220,819840,819840,0,14107006.959349593,14477312.0,0.06162392092950808,0.06060050154456339,52267690282.0,913611918.7225981,1028952064.0,0.7505542018236963,0.9679912848765432,66878748774.0
rust-actix-sqlx,default,1655941892,True,20,1220,819840,819840,0,12270331.848648649,12828672.0,0.06074095963378813,0.05854163968012542,50146280222.0,915796227.1009421,1025085440.0,0.7489971096998922,0.9680994731920199,66930915231.0
rust-actix-sqlx,default,1655942730,True,20,1218,818496,818496,0,12269521.141318977,12886016.0,0.06155010605818687,0.05991484635514019,52966952671.0,909302281.7127371,1021259776.0,0.7488448171550932,0.9682122940023137,65975560931.0
rust-actix-sqlx,default,1655943572,True,20,1213,815136,815136,0,12028030.284182306,12687360.0,0.06061868290699806,0.05942038801769213,52490903758.0,909369410.3319838,1019400192.0,0.7487607349853858,0.9671392753101737,66200678090.0
rust-actix-sqlx,default,1655944412,True,20,1221,820512,820512,0,12245085.59139785,12726272.0,0.06110284338152766,0.05980512851282526,52298058070.0,906191477.3045822,1026928640.0,0.7439771932729113,0.9680437778723687,66780962926.0
rust-actix-sqlx,default,1655945251,True,20,1220,819840,819840,0,12452911.176151762,12910592.0,0.06108823785263553,0.05954075011565118,52492802137.0,905289948.8086253,1024729088.0,0.7547662717230462,0.9691021681972602,66681919245.0
rust-actix-sqlx,no-index,1656009913,True,20,1040,698880,698880,0,12995229.538461538,13690880.0,0.056248585371590776,0.05631394869172065,49519571746.0,702383958.4911804,789295104.0,0.7577861003995472,0.968382738380717,66152110407.0
rust-actix-sqlx,no-index,1656010747,True,20,1044,701568,701568,0,12237593.21997301,12709888.0,0.05658565628084795,0.056763982102628285,51028204145.0,700002403.6324325,784967680.0,0.7549831721267747,0.9682491697016168,67004737967.0
rust-actix-sqlx,no-index,1656011583,True,20,1040,698880,698880,0,12170722.702997275,12677120.0,0.05604391808866415,0.05610772641748078,49643079737.0,703317029.7189631,785256448.0,0.7580170333425434,0.9676662905961894,65403256923.0
rust-actix-sqlx,no-index,1656012415,True,20,1041,699552,699552,0,14028201.396481732,14323712.0,0.056015081961714015,0.056303677233250624,49283191993.0,700139129.2449256,790847488.0,0.7505755709372187,0.9682444442653441,66641594607.0
rust-actix-sqlx,no-index,1656013253,True,20,1041,699552,699552,0,11836569.807848444,11513856.0,0.05595003779865146,0.055942081874229346,48828558191.0,702346489.081081,788703232.0,0.7508957045400961,0.9685858758279222,65116085309.0
rust-actix-sqlx,no-index,1656014089,True,20,1043,700896,700896,0,13903178.2780027,14344192.0,0.05588907483355532,0.0564714480349345,51684828999.0,707649424.8466758,789614592.0,0.7565096671903654,0.9679280177489178,64600405251.0
rust-actix-sqlx,no-index,1656014925,True,20,1040,698880,698880,0,11705124.769647697,12111872.0,0.05622687830903346,0.05602851867242728,49172588906.0,700622437.2899729,793214976.0,0.756790474318946,0.9684092719259303,64615436373.0
rust-actix-sqlx,no-index,1656015757,True,20,1040,698880,698880,0,12132374.321525885,12505088.0,0.0565552324150974,0.0567201403556947,49288683173.0,700762934.5573771,788267008.0,0.7561652529552776,0.9677538887077038,63885784405.0
rust-actix-sqlx,no-index,1656016590,True,20,1040,698880,698880,0,11876232.51017639,11517952.0,0.056356504485639156,0.056533841304347826,49730797727.0,708901496.5115646,796053504.0,0.7552986090116911,0.967991019080174,64040947508.0
rust-actix-sqlx,no-index,1656017422,True,20,1041,699552,699552,0,12382180.398921832,12955648.0,0.05604175892091924,0.056600778588565104,49590964067.0,698830276.3360434,784992256.0,0.753597065554126,0.9681059689988538,64222857807.0
rust-actix-sqlx,no-pagination,1656137490,True,20,1225,797475,797475,0,14815608.898511503,15327232.0,0.06012247690618243,0.05903103773119606,51737622160.0,921865102.8355795,1034866688.0,0.7565768847647372,0.9692013250101073,57546485641.0
rust-actix-sqlx,no-pagination,1656138330,True,20,1226,798126,798126,0,17107726.164642375,17575936.0,0.059732506023738384,0.05795837946484132,51650778376.0,922641108.4625851,1032011776.0,0.7585344232829276,0.9689210230627306,56562862960.0
rust-actix-sqlx,no-pagination,1656139167,True,20,1231,801381,801381,0,15297846.931174088,15753216.0,0.059635778851334954,0.0586623704445836,52274355525.0,926027186.0869565,1036025856.0,0.7621679281675767,0.9688700836622417,56721562530.0
rust-actix-sqlx,no-pagination,1656140003,True,20,1220,794220,794220,0,14495110.42605156,15040512.0,0.05942135044517346,0.05798244317479926,51234211792.0,915804182.2306648,1022750720.0,0.7585666120379612,0.9684258223733003,55972427303.0
rust-actix-sqlx,no-pagination,1656140838,True,20,1225,797475,797475,0,14725042.29810298,15157248.0,0.059965716441472215,0.058271738174529686,52332275862.0,920696110.6396761,1033240576.0,0.7557894025622579,0.9695823844913152,57264875149.0
rust-actix-sqlx,no-pagination,1656141676,True,20,987,642537,642537,0,14372402.788203754,14872576.0,0.049891538769880936,0.04934661160169744,47505729143.0,3432061881.5222673,3537354752.0,0.8562050912586469,0.9715342195665635,32114245090.0
rust-actix-sqlx,no-pagination,1656142517,True,20,1226,798126,798126,0,16977524.144966442,17403904.0,0.05952348353311107,0.05767480967741936,51337164114.0,916538008.2162162,1037148160.0,0.7572357228287713,0.9689650959489592,56408640823.0
rust-actix-sqlx,no-pagination,1656143360,True,20,1224,796824,796824,0,14717918.78918919,15099904.0,0.060309032807615195,0.05835594086799058,51873109192.0,923131832.0432433,1036457984.0,0.756464175312302,0.9691613494461538,57807894000.0
rust-actix-sqlx,no-pagination,1656144195,True,20,1225,797475,797475,0,14761701.708108108,15073280.0,0.06014182750911556,0.0587519619078707,51986871849.0,923765465.0434783,1035624448.0,0.7571907187953172,0.968884526855278,56720679595.0
rust-actix-sqlx,no-pagination,1656145031,True,20,1226,798126,798126,0,15249924.162601626,15740928.0,0.059913561585120276,0.05812224868997645,51625659455.0,925943229.2173913,1041528832.0,0.758041671119247,0.9679318225381384,56694658469.0
rust-actix-sqlx,orm-loop,1656084138,True,20,1219,819168,819168,0,12736209.204301076,13402112.0,0.06313989166761301,0.06298992866454867,53553934577.0,897494381.318919,1009750016.0,0.7476861728765694,0.966414219497506,56423380462.0
rust-actix-sqlx,orm-loop,1656084982,True,20,1218,818496,818496,0,14923273.660377359,15663104.0,0.06259042659486101,0.06201942051145843,53855627550.0,908546297.081081,1011875840.0,0.7479602509983121,0.9667586596757665,56494780826.0
rust-actix-sqlx,orm-loop,1656085821,True,20,1219,819168,819168,0,12780462.68640646,13459456.0,0.06349778869845353,0.06286530075093867,53420766845.0,905665665.7250674,1018660864.0,0.7487065459786796,0.966476846912685,56854350051.0
rust-actix-sqlx,orm-loop,1656086659,True,20,1219,819168,819168,0,12590838.672064777,13135872.0,0.06287184258152129,0.06260920774953503,53479584786.0,909158033.691057,1012994048.0,0.7469342555775934,0.9676686765269951,56359374061.0
rust-actix-sqlx,orm-loop,1656087497,True,20,1220,819840,819840,0,12436749.47368421,12902400.0,0.06301064098581179,0.06228882251082251,52711059634.0,902893110.4387618,1016705024.0,0.7466978899927287,0.967866209310987,57664361579.0
rust-actix-sqlx,orm-loop,1656088337,True,20,1215,816480,816480,0,12640709.268556006,13299712.0,0.06287226544630019,0.06179628024767802,53405526966.0,896481578.0916442,1012987904.0,0.7508480315726802,0.9676177270891837,57466090583.0
rust-actix-sqlx,orm-loop,1656089177,True,20,1219,819168,819168,0,12472204.387096774,12978176.0,0.06282001266337836,0.06232057574550604,53475870818.0,908213065.3405405,1013915648.0,0.7493144372735517,0.9669491983585763,56521603651.0
rust-actix-sqlx,orm-loop,1656090015,True,20,1219,819168,819168,0,12919935.308108108,13586432.0,0.06285735172843596,0.06247274793314057,52920588352.0,900313673.9325236,1014714368.0,0.7479409885364715,0.9666974272954404,57660185666.0
rust-actix-sqlx,orm-loop,1656090852,True,20,1220,819840,819840,0,13305375.741239892,13901824.0,0.06300006500345794,0.06249371019399906,53349747099.0,908354157.6151762,1015558144.0,0.7473255646263881,0.9672265212805033,56348127088.0
rust-actix-sqlx,orm-loop,1656091688,True,20,1219,819168,819168,0,13046724.737550471,13762560.0,0.06329409725904465,0.06315659330440174,53547955376.0,895647179.4162163,1008322560.0,0.74793381866703,0.9664606312641505,56461962729.0
